Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Classic Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Advantage Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Plus Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum ValuePlus MasterCard Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Novio RuPay Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum ValuePlus Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Patanjali Vishisht RuPay Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Shopgain Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Bonus Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum ShopSmart MasterCard Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Binge Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,TVS Credit RBL Bank Gold Mastercard Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,IndianOil RBL Bank Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank MyFirst Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum ShopDaily Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Shopgain  Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Edge MasterCard,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank MyFirst Mastercard Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Choice Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank EasySaver Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Play Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,IRCTC RBL Bank Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,TVS Credit RBL Bank Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank SalarySe Up RuPay Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank EasySaver Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Binge MasterCard Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank World Prime Visa Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum Plus Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank World Max Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,IndianOil RBL Bank XTRA RuPay Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,IndianOil RBL Bank RuPay Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank World Prime Credit Card,,,,
Flat ?100 OFF using RBL Bank Credit Cards,"Applicable only on transactions using any RBL Bank Credit Cards; Total value of items must be ?999 or more; Offer can be availed once during the offer period (Jan 01 ?Jan 31); Discount not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",RBL100,RBL Bank Platinum ShopDaily Visa Credit Card,,,,
